Id,PID,Lot Frontage,Lot Area,Overall Qual,Overall Cond,Bsmt Qual,Bsmt Exposure,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,SalePrice,Street_isPaved,Lotshape_isRegular,isSlopeNormal,is_remodeled,is_roofGable,hasgood_Exterior,is_fullfurnished,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_paveddriveway,has_pool,has_Porch,isNeigh_collgcr_oldtown,is_densityHigh,log_SalePrice,Foundation_PConc,Sale Type_New Home,proximity_to_veryClose,House_style_1_story,House_style_Splitlevel,house_age_Contemporary,house_age_Medieval,house_age_Stone-age
413,527454050,24,2308,6,5,3,1,855,3,3,1,2,147000,1,1,1,0,1,1,0,1,2,2,0,1,0,0,0,0,11.898187865760873,0,0,0,0,0,0,0,0
751,903429080,50,2500,7,8,3,1,910,5,4,1,1,155000,1,1,1,1,1,1,0,1,2,1,0,1,0,0,1,1,11.951180395901384,1,0,0,0,0,0,0,1
2897,916403020,50,8049,7,5,4,1,1309,3,2,1,2,180000,1,0,1,0,0,1,0,1,3,0,0,1,0,1,0,0,12.100712129872347,0,0,0,1,0,0,1,0
207,903454060,70,5600,4,5,0,0,0,2,3,0,0,55000,1,1,1,0,0,0,1,0,2,0,1,0,0,0,0,0,10.915088464214607,0,0,0,0,0,0,0,1
2269,916455110,73,9590,7,5,5,3,868,5,3,1,2,187500,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,0,12.141534124392603,1,0,0,0,1,1,0,0
891,908152100,72,7200,6,6,3,3,1041,5,3,1,1,125000,1,1,1,0,0,1,0,1,2,0,0,1,0,0,1,1,11.736069016284437,0,0,0,0,1,0,0,0
2863,909280030,86,11500,7,7,4,1,1017,4,3,1,1,250000,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,12.429216196844383,0,0,0,0,0,0,0,1
1298,902134100,60,6756,5,6,3,1,481,3,2,0,1,78000,1,1,1,0,0,1,0,0,1,0,0,0,0,1,1,1,11.26446410567173,0,0,0,1,0,0,0,1
1292,902109080,63,11426,4,6,3,1,828,4,3,0,0,118000,1,1,1,0,1,1,0,1,2,0,1,0,0,1,1,1,11.678439903447801,0,0,0,0,0,0,0,1
1687,528102100,93,12030,8,5,5,1,1694,5,3,0,3,318000,1,1,1,1,0,1,0,1,2,0,0,1,0,1,0,1,12.669806661762314,1,1,0,1,0,1,0,0
2749,906223180,80,9554,8,5,4,1,777,5,3,1,2,215000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.2783933071098,1,0,0,0,0,0,1,0
2875,910203100,61,8534,4,4,2,1,432,3,2,0,0,72000,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,11.184421397998193,0,0,0,1,0,0,0,1
1029,527358120,104,11361,6,5,4,1,1193,3,3,1,2,180000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.100712129872347,0,0,0,1,0,0,0,0
1581,916402115,47,12416,6,5,4,1,1606,3,3,1,2,184000,1,0,1,0,1,1,0,1,3,0,0,1,0,0,0,0,12.122691036591123,0,0,0,1,0,0,1,0
612,534426110,80,9600,5,6,3,1,1041,5,3,0,1,124500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.732060994886899,0,0,0,1,0,0,0,0
139,535152010,70,8267,5,5,3,1,1604,3,4,0,2,135000,1,1,1,0,1,1,0,1,2,0,1,1,0,0,0,1,11.813030057420567,0,0,1,1,0,0,0,0
1335,903226060,50,6000,6,7,3,1,981,5,3,1,1,164900,1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,12.01309450854769,0,0,0,0,0,0,0,1
2531,534176250,80,9600,7,5,3,1,1164,3,3,0,2,140000,1,1,1,0,0,1,0,1,1,1,0,1,0,0,0,0,11.84939770159144,0,0,0,1,0,0,0,0
681,535452090,71,7350,5,6,3,1,1041,4,3,0,1,128000,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,11.759785542901755,0,0,0,1,0,0,0,0
1383,905107280,68,7703,6,8,4,4,450,5,3,1,2,153000,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,11.938193200374572,0,0,0,0,1,0,0,0
1359,903429010,63,4347,6,8,4,1,796,5,3,0,1,127500,1,1,1,0,0,1,0,1,1,0,0,0,0,1,1,1,11.755871643580617,0,0,0,0,0,0,0,1
1226,534477090,80,9600,5,8,3,1,572,4,3,1,1,141500,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,11.86005499606543,0,0,0,1,0,0,0,0
63,528363130,98,12256,8,5,5,3,1463,5,3,2,2,325000,1,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.691580461311874,1,0,0,0,0,0,1,0
1869,534151090,80,9547,7,6,4,1,1594,5,2,1,2,188500,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,12.146853285870202,1,0,0,1,0,0,1,0
2468,528488110,60,7200,6,5,4,1,1262,4,2,0,2,185000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.128111104060462,1,1,0,1,0,1,0,0
1135,531375050,63,13072,6,5,4,1,1175,5,3,0,0,146000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,0,11.891361900690473,1,0,1,1,0,1,0,0
719,902329080,60,3600,6,7,3,1,624,5,3,1,1,119000,1,1,1,1,1,1,0,1,2,0,0,0,0,1,1,1,11.686878772093667,0,0,0,0,0,0,0,1
405,527451320,21,1680,5,5,3,1,630,3,3,0,1,112000,1,1,1,0,1,1,0,1,2,1,0,1,0,0,0,0,11.626254150277232,0,0,0,0,0,0,0,0
2506,533208050,37,3316,8,5,4,1,1247,5,1,1,2,197000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.190959007720126,1,0,0,1,0,1,0,0
2380,528102080,72,16387,9,5,5,1,1738,4,4,1,3,412083,1,0,1,1,0,1,0,1,3,1,0,1,0,0,0,1,12.928980064352745,1,1,0,0,0,1,0,0
1565,914465060,68,13265,8,5,4,1,1568,5,3,2,3,271000,1,0,1,1,0,1,0,1,3,0,0,1,0,1,0,0,12.509874099861838,1,0,0,1,0,1,0,0
1727,528188160,48,3242,7,5,4,1,1405,5,2,1,2,200000,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.206072645530174,1,0,0,1,0,1,0,0
1661,527359160,64,8991,7,6,4,4,1228,3,3,1,2,174000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.066810578196666,0,0,0,0,1,0,0,0
1967,535457020,80,8000,5,5,3,1,1377,3,3,2,1,156500,1,1,1,0,0,1,0,1,2,0,0,1,0,0,0,1,11.960811288962345,0,0,0,1,0,0,0,0
2267,916455010,68,9303,6,5,5,1,872,5,3,0,2,204000,1,0,1,0,0,1,0,1,3,1,0,1,0,1,0,0,12.225875272826354,1,0,0,0,0,0,1,0
1389,905200510,68,8544,5,6,3,1,1228,4,3,0,1,149350,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,1,11.914047823644255,0,0,0,1,0,0,0,0
2553,534430110,68,11425,5,6,3,1,1008,4,2,1,1,137000,1,0,1,0,1,1,0,1,1,0,0,1,0,1,0,1,11.827736204810263,0,0,0,1,0,0,0,0
1459,907254090,75,11404,7,5,4,3,1153,5,3,1,2,222500,1,0,1,0,1,1,0,1,2,1,0,1,0,1,1,1,12.312682380588432,1,0,0,0,0,0,1,0
1739,528222060,72,8229,6,5,4,3,752,5,3,0,2,166000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.01974306733868,1,1,0,0,0,1,0,0
172,902106130,56,4485,5,7,3,1,936,3,2,1,0,109500,1,1,1,0,1,1,0,1,2,0,0,0,0,1,1,1,11.603679828238693,1,0,1,1,0,0,0,1
788,905402070,68,15635,4,5,0,0,0,3,2,0,2,122000,1,0,1,0,1,1,1,1,1,0,0,1,0,1,1,1,11.711776323715394,0,0,0,1,0,0,0,0
1979,902110010,56,3153,5,6,3,1,967,4,2,1,1,99900,1,1,1,0,1,1,0,1,1,0,0,0,0,1,1,1,11.511924964636645,0,0,0,1,0,0,0,1
1801,528477020,84,11096,8,5,4,3,1656,5,3,0,3,249700,1,1,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.428015476267865,1,0,0,1,0,1,0,0
931,909427200,80,14000,6,8,3,1,1092,5,3,1,1,158500,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,11.973509872299472,0,0,0,1,0,0,0,0
2471,531363080,74,7733,6,5,3,2,1142,5,3,0,0,139500,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,11.845819880243557,1,0,0,1,0,1,0,0
2899,916460070,68,8098,6,5,4,3,1381,5,2,0,2,202000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,0,12.216022976383341,0,0,0,1,0,1,0,0
2544,534276230,70,8393,5,5,3,1,1626,5,4,0,2,145000,1,1,1,1,1,1,0,1,2,0,1,1,0,1,0,1,11.884489021402711,0,0,0,1,0,0,0,0
1386,905200090,60,12900,4,4,4,3,1198,3,0,0,2,108959,1,1,1,0,1,1,0,1,2,2,1,1,0,0,0,1,11.598726943661342,0,0,1,0,1,0,0,0
1932,535301160,70,8078,5,5,3,1,1560,3,4,0,2,128600,1,1,1,0,0,1,0,1,2,0,1,1,0,0,0,1,11.764462090785656,0,0,0,1,0,0,0,0
1660,527359080,68,12384,7,7,4,1,793,3,3,1,2,197900,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,0,12.195517131590657,0,0,0,0,0,0,0,0
2353,527358090,68,9927,7,5,5,4,1047,3,2,1,2,172000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,12.05524975579559,0,0,0,0,1,0,0,0
2139,907202100,39,16300,5,4,4,3,876,3,3,0,1,130000,1,0,1,0,1,1,0,1,2,0,0,1,0,0,1,1,11.77528972943772,0,0,0,1,0,0,0,0
1585,916460060,68,7915,6,5,5,2,1666,5,3,0,2,195000,1,0,1,1,0,1,0,1,3,0,0,1,0,1,0,0,12.180754837545884,1,0,0,1,0,0,1,0
1602,923250210,100,21750,5,5,3,1,988,5,2,0,2,113000,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,11.635143097694478,0,0,1,1,0,0,0,0
2888,914474020,70,9116,8,5,5,1,1491,5,3,0,2,209000,1,1,1,1,0,1,0,1,2,0,0,1,0,1,0,0,12.250089530946948,1,0,0,1,0,1,0,0
965,916403250,125,14419,7,5,4,4,1645,5,3,1,2,213500,1,0,1,0,0,1,0,1,4,1,0,1,0,1,0,0,12.271392111650817,1,0,0,0,1,0,1,0
645,535304100,67,13070,5,5,3,1,631,3,2,0,2,126000,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,1,11.744037185933616,0,0,0,1,0,0,0,0
789,905450020,73,9855,6,5,3,1,1436,2,3,1,2,127500,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,1,11.755871643580617,0,0,0,1,0,0,0,0
1015,527252080,60,8118,9,5,5,4,1710,5,2,1,2,334000,1,1,1,1,0,1,0,1,3,0,0,1,0,1,0,0,12.718896271958837,1,0,0,1,0,1,0,0
1264,535426260,68,10920,6,5,3,1,1253,3,2,1,1,157000,1,0,1,0,0,1,0,1,2,1,0,1,0,1,0,1,11.964001084330445,0,0,0,1,0,0,0,0
1972,535477180,60,6600,5,5,3,1,864,4,2,0,1,125500,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,11.740061037553975,0,0,0,1,0,0,0,0
1481,907420080,63,8199,7,5,4,3,728,5,3,1,2,189000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,1,1,12.14950229404178,1,0,0,0,0,1,0,0
954,914476380,68,9947,7,5,4,3,1188,5,3,0,2,173000,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.061046873479915,1,0,0,0,1,0,1,0
824,906380050,68,10769,8,5,4,3,866,5,3,0,2,212000,1,0,1,1,1,1,0,1,2,1,0,1,0,1,1,1,12.26434155365415,1,0,0,0,0,1,0,0
2769,907125020,57,8846,5,5,4,3,870,5,2,0,2,148000,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,1,11.904967552746252,1,0,0,0,1,0,1,0
123,534403360,68,10600,6,5,3,1,533,3,3,0,2,136300,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.822613617684624,0,0,0,0,1,0,0,0
1862,533352075,68,18890,5,5,4,1,1361,5,4,1,2,190000,1,0,1,0,0,1,0,1,2,2,1,0,0,1,0,1,12.154779351142624,0,0,1,0,0,0,0,0
1308,902300110,69,9142,5,5,2,1,797,3,4,0,2,139500,1,1,1,1,1,0,0,0,2,0,1,0,0,1,1,1,11.845819880243557,0,0,0,0,0,0,0,1
1758,528290060,68,7750,7,5,4,1,660,5,3,0,2,162000,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,11.99535161421452,1,0,1,0,0,1,0,0
2236,910201110,50,6060,4,5,3,1,732,4,3,0,1,100000,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,0,11.512925464970229,1,0,0,0,0,0,0,1
2912,923225510,58,10172,5,7,3,1,864,5,3,0,1,126500,1,0,1,1,1,1,0,1,2,0,0,1,0,1,0,0,11.747997587149712,0,0,0,1,0,0,0,0
2093,906201200,86,10380,7,5,3,4,1502,5,4,1,2,301000,1,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.614865543731012,0,0,0,0,0,0,1,0
2128,907180040,69,9337,6,5,4,1,824,5,3,0,2,204750,1,0,1,0,1,1,0,1,3,1,0,1,0,1,1,1,12.229545001715316,1,0,0,0,0,0,1,0
679,535451170,60,7200,4,5,0,0,0,2,2,0,2,90000,1,1,1,0,1,1,1,0,2,0,1,1,0,0,0,1,11.407564949312402,0,0,0,1,0,0,0,1
1313,902304060,60,9600,5,5,3,1,973,3,4,0,2,130000,1,1,1,0,1,1,0,1,2,0,1,1,0,1,1,1,11.77528972943772,0,0,0,0,0,0,0,1
2534,534201250,72,8640,5,5,4,2,900,5,4,0,2,155000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,0,1,11.951180395901384,0,0,1,0,0,0,0,0
1273,535453210,70,7931,5,6,3,1,1269,3,3,1,1,155000,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,1,11.951180395901384,0,0,0,1,0,0,0,0
219,905102060,75,11625,5,4,3,2,1039,5,3,0,2,131500,1,1,1,0,0,1,0,1,2,1,0,1,0,0,0,1,11.786762130599957,1,0,0,1,0,0,0,0
133,534476260,80,9600,6,6,3,3,1156,5,3,2,1,153000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.938193200374572,0,0,0,0,1,0,0,0
38,528112020,98,11478,8,5,5,1,1704,5,3,1,3,306000,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.631340380934517,1,0,0,1,0,1,0,0
2408,528186100,61,7740,9,5,5,1,1686,5,1,1,3,332200,1,1,1,1,0,1,0,1,3,0,0,1,0,1,0,1,12.713492476161331,1,1,0,1,0,1,0,0
1575,916382120,71,9520,8,5,4,4,1638,5,3,1,3,293077,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,0,12.588190652108505,1,1,0,1,0,1,0,0
1671,527425025,68,17199,4,7,3,1,914,5,2,0,1,128000,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0,1,11.759785542901755,0,0,0,1,0,0,0,0
2000,902401030,40,5400,6,7,3,2,1149,4,3,0,1,152000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,11.931635799828413,0,0,0,1,0,0,0,1
2621,535450180,60,10800,4,4,3,1,720,3,4,0,0,135000,1,1,1,0,1,1,0,0,1,1,0,1,0,0,0,1,11.813030057420567,0,0,0,0,0,0,0,1
1996,902304040,90,9900,6,4,3,2,1008,3,5,0,1,117500,1,1,1,0,1,1,0,1,2,0,0,0,0,1,1,1,11.67419361256635,0,0,0,0,0,0,0,1
1976,902106070,50,6000,6,6,3,1,845,3,3,0,2,127500,1,1,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.755871643580617,0,0,0,0,0,0,0,1
1861,533350020,94,17778,8,5,4,4,2461,4,2,2,2,373000,1,0,1,0,0,1,0,1,3,0,0,1,0,0,0,0,12.829333698625952,0,0,0,1,0,0,1,0
1600,923228080,21,1477,6,9,3,1,546,5,3,0,0,98000,1,1,1,1,1,1,0,1,2,1,0,1,0,0,0,0,11.49272275765271,0,0,0,0,0,0,0,0
298,909452114,85,19645,7,6,4,1,423,5,3,0,2,203135,1,0,1,1,1,1,0,1,3,1,0,1,0,0,0,0,12.221626061623574,1,0,0,0,1,0,1,0
875,907285050,70,8750,7,5,4,1,880,5,2,1,2,191000,1,1,1,0,1,1,0,1,2,1,0,1,0,1,1,1,12.160028707028767,1,0,0,0,0,0,1,0
1205,534276190,74,7785,5,5,0,0,0,3,2,0,1,98000,1,0,1,0,1,1,1,1,1,0,0,1,0,1,0,1,11.49272275765271,0,0,0,1,0,0,0,0
763,904301060,60,10800,5,5,4,4,1200,3,3,0,0,179000,1,1,1,0,1,1,0,1,6,0,0,1,0,0,1,1,12.095141084822892,0,0,0,1,0,0,1,0
512,528439060,76,9139,8,5,5,3,1422,5,3,1,2,245000,1,0,1,1,0,1,0,1,2,0,0,1,0,1,0,1,12.409013489526863,1,0,0,1,0,1,0,0
592,534175080,78,10140,7,5,5,1,1650,5,3,1,2,213250,1,1,1,0,0,1,0,1,3,0,0,1,0,1,0,0,12.270220465353926,1,0,1,1,0,0,1,0
1255,535375140,60,10122,4,6,0,0,0,3,1,0,1,89900,1,1,1,0,1,1,1,0,1,0,0,0,0,1,1,1,11.406453220459712,0,0,0,1,0,0,0,1
355,527162110,74,10141,7,5,4,1,832,4,3,1,2,185000,1,0,1,0,1,1,0,1,2,1,0,1,0,1,0,1,12.128111104060462,1,0,0,0,0,0,1,0
1676,527450030,21,2205,6,6,3,1,525,3,3,0,1,113500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,0,0,11.639558115903595,0,0,0,0,0,0,0,0
2599,535377070,60,10914,3,3,3,2,715,2,2,0,2,68000,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,1,11.127262984158243,0,0,1,1,0,0,0,1
1124,528477040,75,9803,7,5,4,1,866,4,3,0,2,226700,1,1,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.33138283649562,1,0,0,0,0,1,0,0
1702,528118050,59,17169,10,5,5,3,2320,5,2,1,3,500067,1,0,1,1,0,1,0,1,4,1,0,1,0,1,0,1,13.122497368427132,1,1,0,1,0,1,0,0
2434,528235190,59,9171,7,5,4,3,848,5,3,1,2,201490,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.213495031345811,1,0,0,0,0,1,0,0
1432,907126030,65,9750,5,7,4,1,990,5,3,0,2,155000,1,1,0,0,1,1,0,1,2,0,0,1,0,0,1,1,11.951180395901384,1,0,0,1,0,0,1,0
689,535476110,75,8604,5,7,4,3,941,4,2,0,2,145000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,1,11.884489021402711,0,0,0,0,1,0,0,0
1349,903235010,60,6155,6,8,2,2,611,5,3,0,2,128000,1,0,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.759785542901755,0,0,0,0,0,0,0,1
1759,528290170,58,9487,6,5,4,1,915,5,3,1,2,187000,1,0,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.138863895836725,1,0,0,0,0,1,0,0
893,908186080,35,3675,6,5,4,4,547,4,2,0,2,145500,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,11.887931365593685,0,0,0,0,1,1,0,0
944,911104060,60,10200,4,6,3,1,572,2,2,0,1,75000,1,1,1,0,1,1,0,0,1,0,0,0,0,1,0,0,11.225243392518447,0,0,0,1,0,0,0,1
2109,906382020,75,11750,7,5,4,2,1546,5,3,0,3,217000,1,0,1,1,1,1,0,1,2,0,0,1,0,1,1,1,12.287652632522597,1,0,0,1,0,1,0,0
316,916386010,88,11896,7,5,4,1,1336,5,3,1,3,220000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,0,12.301382825334498,1,0,0,1,0,1,0,0
2529,534129230,80,10400,6,5,3,1,732,4,4,1,2,165150,1,1,1,0,1,1,0,1,2,2,0,1,0,1,0,0,12.014609430818936,0,0,0,0,0,0,0,0
1448,907202160,68,10970,6,6,4,4,940,3,3,0,2,147000,1,0,0,0,1,1,0,1,2,0,0,1,0,1,1,1,11.898187865760873,0,0,0,0,1,0,0,0
871,907275090,73,11883,7,5,4,4,1504,5,3,1,2,203000,1,1,1,0,0,1,0,1,3,0,0,1,0,1,1,1,12.220961258023925,1,0,0,1,0,0,1,0
142,535152150,70,10552,5,5,3,1,1398,4,4,1,2,165500,1,0,1,0,0,1,0,1,1,2,0,1,0,1,0,1,12.016726473799254,0,0,0,1,0,0,0,0
1515,909101060,45,8248,3,3,3,1,864,3,2,0,0,67000,1,1,1,0,1,1,0,0,2,0,0,0,0,1,1,1,11.112447898373103,0,0,0,1,0,0,0,1
1970,535476360,80,9760,6,8,3,4,822,4,3,1,2,187000,1,1,0,0,0,1,0,1,2,1,0,1,0,1,0,1,12.138863895836725,0,0,0,0,0,0,0,0
572,533221040,34,2998,6,5,4,1,756,5,2,0,2,180000,1,1,1,1,1,1,0,1,3,1,0,1,0,1,0,1,12.100712129872347,1,0,0,0,0,1,0,0
2200,909251040,51,6821,6,7,3,1,651,4,2,1,1,146500,1,1,1,1,1,1,0,1,2,0,0,0,0,1,0,0,11.894780707439258,0,0,0,0,0,0,0,1
2147,907252190,68,11354,7,5,3,4,1673,5,3,1,2,270000,1,1,1,1,1,1,0,1,3,0,0,1,0,1,1,1,12.506177237980511,1,0,0,1,0,1,0,0
249,906225210,73,9069,6,6,4,3,936,5,2,0,2,147000,1,1,1,0,1,1,0,1,2,0,0,1,0,0,0,0,11.898187865760873,1,0,0,0,1,0,1,0
162,535450210,60,8064,6,8,3,1,816,3,3,0,1,132000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,1,11.790557201568507,0,0,1,0,0,0,0,1
664,535383070,90,5400,4,6,3,1,840,5,2,0,1,105000,1,1,1,0,1,0,0,1,1,0,0,1,0,1,1,1,11.56171562913966,1,0,1,0,0,0,0,1
1516,909101180,55,5687,5,6,3,1,780,5,6,0,0,135900,1,1,1,1,1,0,0,0,3,0,0,0,0,1,0,0,11.819674600139235,1,0,0,0,0,0,0,1
1808,531363040,63,7500,7,5,4,1,1143,5,3,0,0,147000,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,11.898187865760873,1,0,0,1,0,1,0,0
425,528106070,108,13173,9,5,5,1,1652,5,2,2,2,325000,1,0,1,1,0,1,0,1,3,0,0,1,0,1,0,1,12.691580461311874,1,0,0,1,0,1,0,0
1372,904100020,82,9488,5,6,3,1,1046,4,3,0,1,124000,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,1,11.728036844587175,0,0,1,1,0,0,0,1
2495,532378070,68,13526,5,6,3,1,935,3,3,0,1,137000,1,0,1,0,0,1,0,1,2,0,0,1,0,0,0,1,11.827736204810263,0,0,0,1,0,0,0,0
661,535381040,60,10410,4,5,3,1,1313,3,3,1,2,142900,1,1,1,0,1,1,0,1,2,0,0,1,0,1,1,1,11.869900363917958,0,0,0,0,0,0,0,1
1301,902201140,100,12000,5,7,3,1,924,5,2,0,2,147000,1,1,1,1,1,1,0,1,2,0,0,1,0,1,1,1,11.898187865760873,0,0,0,1,0,0,0,1
396,527404020,68,7830,5,5,3,1,1180,3,2,0,2,128000,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,1,11.759785542901755,0,0,0,1,0,0,0,0
2663,902328100,65,8850,7,6,3,1,815,5,3,1,1,144000,1,0,1,0,1,1,0,1,1,0,0,1,0,1,1,1,11.877568578558138,0,0,0,0,0,0,0,1
50,528181050,41,7132,8,5,4,2,1370,5,2,1,2,205000,1,0,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.230765258120545,1,0,0,1,0,1,0,0
886,908102270,75,9937,5,7,3,1,1486,5,3,0,2,167000,1,1,1,0,0,1,0,1,2,0,0,1,0,0,1,1,12.025749091398891,1,0,0,1,0,0,0,0
696,902103170,52,5720,5,6,3,1,676,5,3,0,1,66500,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,1,11.104957226643945,0,0,1,0,0,0,0,1
2454,528366040,68,12585,8,5,4,1,1286,5,3,1,3,315000,1,0,1,0,1,1,0,1,3,1,0,1,0,1,0,0,12.66032791780777,1,0,0,0,0,0,1,0
2106,906380140,85,11103,7,5,4,1,728,5,3,1,2,155835,1,0,1,1,1,1,0,1,2,1,0,1,0,0,1,1,11.956553034172742,1,1,0,0,0,1,0,0
353,527146010,57,8013,8,5,4,1,1587,5,2,0,2,239500,1,0,1,0,1,1,0,1,3,0,0,1,0,1,0,0,12.386308695833106,1,0,0,1,0,0,1,0
441,528120170,77,10872,9,5,5,3,1504,5,2,1,3,300000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.611537753638338,1,0,0,1,0,1,0,0
2270,916455150,80,11305,8,5,4,3,1922,5,2,1,3,282000,1,1,1,1,0,1,0,1,3,0,0,1,0,1,0,0,12.54966234992025,1,0,0,1,0,1,0,0
1924,535177020,70,9100,5,5,3,1,1144,3,3,1,1,120000,1,1,1,0,0,1,0,1,1,0,0,1,0,0,0,1,11.695247021764184,0,0,0,1,0,0,0,0
1070,528180110,58,10110,9,5,4,1,1858,5,2,1,3,336860,1,0,1,1,0,1,0,1,3,0,0,1,0,1,0,1,12.727422692752377,1,1,0,1,0,1,0,0
2696,903456060,60,9786,3,4,3,1,1007,2,3,1,1,91000,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,11.418614785498987,0,0,0,1,0,0,0,1
1840,533208030,30,5330,8,5,4,1,1550,5,2,0,2,207500,1,0,1,1,1,1,0,1,2,1,0,1,0,1,0,1,12.24288661865289,1,1,0,1,0,1,0,0
1562,911370520,44,3811,7,5,5,4,1594,5,2,1,2,250000,1,0,0,1,0,1,0,1,3,1,0,1,0,1,0,0,12.429216196844383,1,0,0,1,0,1,0,0
2426,528228545,43,3010,7,5,4,3,1248,5,2,0,2,167240,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,0,12.0271851854705,1,1,0,1,0,1,0,0
1162,533208140,37,3435,7,5,4,1,1235,5,1,0,2,178000,1,0,1,1,1,1,0,1,2,0,0,1,0,1,0,1,12.089538829274222,1,0,0,1,0,1,0,0
1874,534178010,80,10800,6,5,3,1,1052,3,3,0,1,127000,1,1,1,0,1,1,0,1,2,0,0,1,0,1,0,0,11.751942365440728,0,0,0,1,0,0,0,0
111,534129040,68,10456,6,6,3,1,1829,4,4,0,2,218500,1,0,1,0,0,1,0,1,3,0,0,1,0,1,0,0,12.294541293517781,0,0,0,1,0,0,0,0
1207,534277070,68,8475,4,7,3,1,952,5,2,0,1,135750,1,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1,11.818570237796182,0,0,0,1,0,0,0,0
140,535152050,70,8197,7,5,4,1,1480,5,3,0,2,214000,1,1,1,1,1,1,0,1,3,0,0,1,0,1,0,1,12.273731294003989,1,0,0,1,0,1,0,0
545,531382070,88,10994,8,5,4,1,1844,5,2,1,2,257000,1,0,1,1,1,1,0,1,3,0,0,1,0,1,0,0,12.456831363877356,1,0,0,1,0,1,0,0
1338,903228040,50,6000,6,7,3,1,825,5,3,0,1,157000,1,1,1,1,1,1,0,1,2,0,0,1,0,0,0,0,11.964001084330445,0,0,0,0,0,0,0,1
2873,910200020,50,7288,5,6,3,2,976,3,2,0,1,102000,1,1,1,0,1,1,0,0,2,0,0,0,0,0,0,0,11.532728092266408,0,0,1,1,0,0,0,1
