Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,Garage Qual,Garage Cond,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_isPaved,Lotshape_isRegular,isLandLevel,isLotInside,isLotCorner,isLotCulDSac,isSlopeNormal,proximity_to,Density,House_style,Bldg_type,isgood_overall,house_age,is_remodeled,is_roofGable,has_masonryveneer,hasgood_Exterior,hasgood_Basement,hasBasement,is_fullfurnished,has_gasFurnace,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_goodkitchen,is_fullyfunctional,has_fireplace,has_detachedGarage,has_Garage,has_goodGarage,has_paveddriveway,has_pool,has_woodDeck,has_Porch,has_miscFeatures,has_goodFence,isNeigh_collgcr_oldtown,is_densityHigh,log_SalePrice
1419,906204150,60,RL,86,11839,SawyerW,7,5,Hip,HdBoard,HdBoard,3,3,PConc,4,3,1,5,1,1475,5,4,1,2,3,3,5,2008,WarrantyDeed,262280,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,0,Medieval,0,0,1,1,0,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.477167914377556
1473,907405020,20,RL,70,9135,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,1536,5,3,0,2,3,3,12,2008,WarrantyDeed,214000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.273731294003989
2868,909425120,20,RL,90,14115,Crawfor,6,7,Gable,Stone,Stone,3,3,PConc,3,3,1,4,5,1073,5,2,1,2,3,3,7,2006,WarrantyDeed,230000,1,0,1,1,0,0,1,close,MedLow,1_story,Single,1,Colonial,1,1,0,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,12.345834587905333
1695,528108160,60,RL,109,14154,NridgHt,7,5,Gable,VinylSd,VinylSd,4,3,PConc,5,4,1,1,1,1063,5,3,1,3,3,3,8,2007,New Home,280000,1,1,1,0,1,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.542544882151386
2244,911128010,20,C (all),65,6565,IDOTRR,4,6,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,5,1,1073,4,3,0,2,3,3,8,2007,WarrantyDeed,140000,1,1,1,0,1,0,1,close,MedLow,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,11.84939770159144
169,535477020,60,RL,70,7700,NAmes,6,5,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,1,1,756,3,4,1,2,3,3,6,2010,WarrantyDeed,155000,1,1,1,1,0,0,1,far,High,2&2.5_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,11.951180395901384
2670,902456015,50,C (all),63,4761,IDOTRR,3,3,Gable,Wd Sdng,Wd Sdng,2,2,BrkTil,3,2,1,1,1,1020,2,2,0,0,0,0,10,2006,Contract,64500,1,1,1,0,1,0,1,close,MedLow,1.5_story,Single,0,Stone-age,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,11.074420502783864
247,906204230,60,RL,87,12361,SawyerW,6,7,Gable,VinylSd,VinylSd,4,4,PConc,4,3,1,5,1,946,5,3,1,4,3,3,5,2010,WarrantyDeed,218000,1,0,1,0,0,1,1,close,MedLow,2&2.5_story,Single,1,Medieval,0,1,1,1,0,0,0,1,1,2,2,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.292250341771226
2137,907200250,80,RL,72,9720,CollgCr,5,7,Gable,Plywood,VinylSd,3,3,CBlock,3,5,3,4,1,995,3,3,1,2,3,3,6,2007,WarrantyDeed,160000,1,1,1,1,0,0,1,close,High,Splitlevel,Single,0,Colonial,0,1,1,1,1,0,0,1,1,2,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1,1,11.982929094215963
1794,528456190,20,FV,72,8640,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1338,5,3,0,2,3,3,11,2007,New Home,208900,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,12.249610947544657
1164,533212140,160,FV,30,3180,Somerst,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,689,5,2,0,2,3,3,3,2008,WarrantyDeed,146000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,0,1,0,0,0,1,1,2,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,1,11.891361900690473
1179,533250050,120,RL,38,14963,Veenker,8,5,Gable,BrkFace,BrkFace,4,3,PConc,4,3,1,5,1,1260,5,1,2,2,3,3,12,2008,WarrantyDeed,245500,1,0,1,1,0,0,1,close,veryLow,1_story,TownHouse,1,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.411052226216713
1340,903228090,45,RM,50,5000,BrkSide,6,7,Gable,MetalSd,MetalSd,3,3,BrkTil,3,3,1,1,1,992,5,3,0,1,2,3,4,2008,WarrantyDeed,113000,1,1,0,1,0,0,0,close,MedLow,1.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,11.635143097694478
1636,527210060,20,RL,86,14157,StoneBr,9,5,Hip,VinylSd,VinylSd,4,3,PConc,5,3,4,5,1,1922,5,3,1,3,3,3,7,2007,WarrantyDeed,377426,1,0,0,0,1,0,1,close,Low,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.841129801965447
421,528102040,20,RL,96,12456,NridgHt,10,5,Hip,CemntBd,CmentBd,5,3,PConc,5,3,4,5,1,1700,5,3,1,3,3,3,7,2009,WarrantyDeed,337500,1,1,1,0,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.729320789294722
457,528176030,20,RL,100,14836,NridgHt,10,5,Hip,CemntBd,CmentBd,5,3,PConc,5,3,4,5,1,2492,5,2,1,3,3,3,2,2009,WarrantyDeed,552000,1,0,0,1,0,0,0,close,MedHigh,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,13.221303325259232
2834,908225180,50,RL,56,6956,Edwards,4,7,Gable,VinylSd,VinylSd,3,4,CBlock,2,3,2,1,1,624,5,3,0,1,3,1,4,2006,WarrantyDeed,97900,1,1,1,1,0,0,1,close,MedHigh,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,11.491701828518602
517,528456240,20,FV,75,7862,Somerst,6,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1218,5,2,0,2,3,3,9,2009,New Home,208300,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,12.246734627249063
1566,914467050,60,RL,68,11050,Mitchel,7,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,2,1,1,910,5,3,1,3,3,3,9,2008,WarrantyDeed,213000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,0,Medieval,0,1,0,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.269047444691562
1439,907187030,60,RL,57,8924,CollgCr,7,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,3,1,1,880,5,3,0,2,3,3,7,2008,WarrantyDeed,188000,1,0,1,0,0,1,1,close,High,2&2.5_story,Single,0,Medieval,0,1,0,1,1,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.144197241812087
2577,535177100,20,RL,68,9610,NAmes,6,6,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,4,1,1121,5,3,1,2,3,3,12,2006,WarrantyDeed,162000,1,0,1,0,1,0,1,veryClose,High,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,11.99535161421452
2241,910205130,50,RM,75,13710,IDOTRR,5,5,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,3,1,910,3,4,0,1,3,3,6,2007,WarrantyDeed,152000,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,11.931635799828413
71,528477080,60,FV,100,12552,Somerst,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,991,5,3,1,2,3,3,5,2010,WarrantyDeed,254900,1,1,1,0,1,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1,12.448626590364206
1143,531384030,60,RL,43,14565,SawyerW,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,832,5,3,0,2,3,3,11,2008,WarrantyDeed,189000,1,0,1,0,0,1,1,close,MedLow,2&2.5_story,Single,0,Medieval,0,1,1,1,1,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0,12.14950229404178
1021,527302185,20,RL,56,18559,NWAmes,7,5,Hip,Plywood,Plywood,4,4,CBlock,4,3,1,5,4,2048,3,3,2,2,3,3,8,2008,WarrantyDeed,235000,1,0,1,0,0,1,1,close,MedLow,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,12.367340793126296
1416,905479110,190,RL,68,10880,Edwards,5,5,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,4,1,1164,3,3,0,1,3,3,8,2008,Contract,125000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,11.736069016284437
35,527453150,120,RL,24,2280,NPkVill,7,6,Gable,Plywood,Brk Cmn,3,3,CBlock,4,3,1,1,1,836,5,2,0,1,3,3,6,2010,WarrantyDeed,120000,1,1,1,0,0,0,1,close,veryLow,1_story,TownHouse,1,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,11.695247021764184
2174,908127100,90,RL,81,11841,Edwards,6,5,Gable,HdBoard,HdBoard,3,4,CBlock,4,3,3,5,1,816,3,3,0,0,0,0,5,2007,WarrantyDeed,118500,0,1,1,1,0,0,1,close,MedHigh,Splitlevel,Duplex,0,Medieval,0,1,1,1,1,0,0,1,1,2,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,11.682668239557323
522,528458160,20,FV,85,9187,Somerst,9,5,Gable,CemntBd,CmentBd,5,3,PConc,5,3,2,5,1,1766,5,2,1,3,3,3,10,2009,New Home,370878,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1,12.823628446539173
2211,909275030,90,RH,82,6270,Crawfor,5,6,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,3,1,1001,3,4,0,3,3,3,8,2007,WarrantyDeed,145000,1,1,0,1,0,0,1,close,MedLow,2&2.5_story,Duplex,0,Stone-age,0,1,0,1,0,0,0,1,0,2,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,11.884489021402711
1539,909425010,50,RL,68,15660,Crawfor,7,9,Gable,VinylSd,VinylSd,4,4,CBlock,3,3,1,3,1,798,5,3,2,2,3,3,5,2008,WarrantyDeed,311500,1,0,1,0,1,0,1,close,MedLow,1.5_story,Single,1,Stone-age,1,1,1,1,0,0,0,1,1,1,2,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0,12.649154617209645
2420,528228280,120,RL,43,3087,Blmngtn,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,1220,5,2,1,2,3,3,11,2006,New Home,210250,1,1,1,1,0,0,1,close,Low,1_story,TownHouse,0,Contemporary,1,1,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.256052577835195
2779,907192010,60,RL,95,13450,CollgCr,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,916,5,3,0,2,3,3,6,2006,WarrantyDeed,200000,1,0,1,0,1,0,1,close,High,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,3,1,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1,12.206072645530174
953,914476020,90,RL,75,10125,Mitchel,5,5,Gable,Plywood,Plywood,3,3,CBlock,0,0,0,0,0,0,3,4,0,2,3,3,8,2009,COD,126000,1,1,1,1,0,0,1,close,MedLow,1.5_story,Duplex,0,Colonial,0,1,0,1,0,1,1,1,1,2,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,11.744037185933616
658,535377150,70,RL,80,8146,OldTown,4,8,Gable,MetalSd,MetalSd,4,4,BrkTil,2,3,1,1,1,405,4,2,0,1,3,3,5,2009,WarrantyDeed,114000,1,1,1,0,1,0,1,close,High,2&2.5_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,11.643953727376633
714,902301060,70,RM,60,9600,OldTown,4,4,Gable,VinylSd,VinylSd,4,4,BrkTil,2,3,1,1,1,677,3,3,0,2,3,3,6,2009,WarrantyDeed,87500,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,1,1,0,1,1,1,0,0,0,1,0,0,1,1,11.379394072345706
1637,527212060,60,RL,98,12328,StoneBr,8,5,Hip,VinylSd,VinylSd,4,3,PConc,5,3,2,5,1,1149,5,4,1,3,3,3,7,2007,WarrantyDeed,349265,1,0,1,1,0,0,1,close,Low,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,4,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.763586225373727
538,531369020,20,RL,76,10141,SawyerW,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,4,3,4,1512,5,3,0,3,3,3,1,2009,WarrantyDeed,203000,1,0,1,1,0,0,1,close,MedLow,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,0,12.220961258023925
546,531385020,20,RL,65,8529,SawyerW,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1454,5,3,1,2,3,3,4,2009,WarrantyDeed,189000,1,0,1,1,0,0,1,close,MedLow,1_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.14950229404178
533,528490070,60,FV,65,8127,Somerst,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,812,5,3,0,2,3,3,3,2009,WarrantyDeed,209000,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,3,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,12.250089530946948
718,902327070,70,RM,70,8400,OldTown,6,7,Gable,Stucco,BrkFace,3,3,BrkTil,2,4,2,1,1,917,4,3,0,1,3,3,6,2009,WarrantyDeed,160000,1,1,1,0,1,0,1,veryClose,High,2&2.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,2,0,0,1,1,0,1,1,1,1,0,0,1,0,0,1,1,11.982929094215963
1830,532479050,20,RL,44,10751,Sawyer,5,5,Gable,Plywood,Plywood,3,3,CBlock,2,3,4,4,1,1037,3,2,0,2,3,3,8,2007,WarrantyDeed,129000,1,0,1,0,0,1,1,veryClose,MedHigh,1_story,Single,0,Colonial,0,1,1,1,1,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1,11.76756768334381
2929,924100070,20,RL,77,10010,Mitchel,5,5,Gable,HdBoard,HdBoard,3,3,CBlock,4,3,3,4,2,1389,4,2,1,2,3,3,4,2006,WarrantyDeed,170000,1,1,1,1,0,0,0,close,MedLow,1_story,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0,12.043553716032399
2207,909254140,30,RL,40,4280,Crawfor,5,6,Gable,WdShing,Stucco,3,3,PConc,3,3,1,2,1,440,3,2,1,1,4,3,3,2007,WarrantyDeed,90350,1,1,1,1,0,0,1,close,MedLow,1_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,11.411446296020374
1417,905480150,50,RL,60,9600,Edwards,6,5,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,1,1,572,2,2,0,0,0,0,4,2008,WarrantyDeed,79000,1,1,1,0,1,0,1,veryClose,MedHigh,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,11.27720313144916
2787,907203040,20,RL,70,9800,CollgCr,5,7,Gable,VinylSd,VinylSd,3,3,PConc,3,3,1,4,1,894,3,3,0,2,3,3,7,2006,WarrantyDeed,149900,1,1,1,0,1,0,1,close,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,1,0,0,1,1,1,11.917723684090689
1037,527403360,20,RL,63,7560,NAmes,5,5,Hip,MetalSd,MetalSd,3,3,CBlock,4,3,1,4,4,864,3,3,0,2,3,3,5,2008,WarrantyDeed,123000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,11.719939634354555
2659,902305090,70,RM,60,9600,OldTown,4,2,Gable,AsbShng,Stucco,3,3,BrkTil,3,2,1,1,1,1095,2,4,0,3,2,2,5,2006,WarrantyDeed,87000,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1,11.37366339763672
1567,914475020,80,RL,76,9880,Mitchel,6,6,Gable,Plywood,Plywood,3,3,CBlock,3,3,3,4,1,1096,3,3,1,1,3,3,7,2008,WarrantyDeed,171000,1,1,1,1,0,0,1,close,MedLow,Splitlevel,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,1,1,0,0,1,0,0,12.049418835484797
1225,534477080,50,RL,80,9600,NAmes,6,5,Gable,VinylSd,VinylSd,3,3,CBlock,3,3,1,3,1,1032,3,3,0,1,3,3,4,2008,WarrantyDeed,119000,1,1,1,1,0,0,1,close,High,1.5_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,11.686878772093667
685,535453200,20,RL,70,7931,NAmes,5,5,Hip,BrkFace,Plywood,3,3,CBlock,3,3,1,3,1,1148,3,3,0,1,3,3,7,2009,WarrantyDeed,132500,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,11.794337924408413
1358,903427090,70,RM,68,5100,OldTown,8,7,Hip,Stucco,Wd Shng,3,4,PConc,3,3,1,1,1,588,2,3,1,1,3,3,6,2008,WarrantyDeed,161000,1,1,1,1,0,0,1,close,High,2&2.5_story,Single,1,Stone-age,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,0,1,1,0,0,1,1,11.9891596439666
1461,907255030,60,RL,68,9720,CollgCr,9,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,2,5,1,1357,5,3,1,3,3,3,1,2008,WarrantyDeed,274000,1,0,1,0,0,1,1,close,High,2&2.5_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1,12.520883385370206
221,905104210,20,RL,70,8521,Sawyer,5,5,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,912,3,3,1,1,3,3,5,2010,WarrantyDeed,125000,1,1,1,0,0,0,1,veryClose,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,11.736069016284437
2187,908225310,90,RL,52,8741,Edwards,5,6,Gable,Plywood,Plywood,3,3,CBlock,3,3,1,1,1,1195,3,4,0,0,0,0,7,2007,WarrantyDeed,98500,1,1,1,1,0,0,1,close,MedHigh,1_story,Duplex,0,Stone-age,0,1,0,1,0,0,0,1,0,2,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,11.49781182716018
2504,533128090,20,RL,89,12461,NoRidge,8,5,Gable,ImStucc,ImStucc,4,3,PConc,4,3,1,5,1,1624,5,2,1,3,3,3,7,2006,WarrantyDeed,262000,1,1,1,0,1,0,1,close,Low,1_story,Single,1,Medieval,0,1,0,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,0,1,0,1,0,0,12.476099782743233
855,907201280,20,RL,76,6950,CollgCr,5,7,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,3,914,3,2,0,2,3,3,10,2009,WarrantyDeed,134900,1,0,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,11.812289042195847
2258,916326040,20,RL,115,16905,Timber,5,6,Gable,VinylSd,VinylSd,3,4,CBlock,3,3,4,3,1,1350,4,2,2,1,3,3,7,2007,WarrantyDeed,170000,1,1,1,1,0,0,1,close,Low,1_story,Single,0,Colonial,0,1,0,1,1,0,0,1,1,1,2,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,12.043553716032399
2205,909254100,70,RL,53,7155,Crawfor,6,8,Gable,Wd Sdng,Wd Sdng,3,3,BrkTil,3,3,1,1,1,686,3,3,1,1,3,3,7,2007,WarrantyDeed,135000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,11.813030057420567
1158,533125080,60,RL,68,9205,NoRidge,6,5,Hip,HdBoard,HdBoard,4,3,PConc,4,3,1,4,1,930,5,4,2,2,3,3,6,2008,WarrantyDeed,290000,1,0,1,1,0,0,1,close,Low,2&2.5_story,Single,0,Medieval,0,0,1,1,0,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0,12.577636201962656
1741,528222090,20,RL,64,7697,Gilbert,7,6,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,1246,5,3,0,2,3,3,8,2007,New Home,173500,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,0,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,12.063932878369052
2735,905426100,20,RL,78,7800,Edwards,5,8,Gable,MetalSd,MetalSd,3,4,CBlock,3,4,1,5,1,896,5,3,0,1,3,3,8,2006,WarrantyDeed,225000,1,1,0,1,0,0,0,close,MedHigh,2&2.5_story,Single,1,Stone-age,1,1,0,1,0,0,0,1,1,4,0,0,1,1,0,0,1,1,1,0,1,0,0,0,1,1,12.323855681186558
1888,534278150,20,RL,68,14357,NAmes,5,5,Hip,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,4,2,864,3,2,1,2,3,3,8,2007,WarrantyDeed,140500,1,0,1,0,0,1,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,11.852962767755937
2121,907125120,20,RL,65,8775,CollgCr,5,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,5,1,990,4,3,0,1,3,3,4,2007,WarrantyDeed,126000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1,1,11.744037185933616
1176,533236060,160,FV,24,2645,Somerst,8,5,Gable,MetalSd,MetalSd,4,3,PConc,4,3,1,5,1,960,5,3,0,2,3,3,12,2008,WarrantyDeed,170000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,1,Medieval,0,1,1,1,0,0,0,1,1,3,1,0,1,1,0,1,1,1,1,0,1,0,0,0,0,1,12.043553716032399
2773,907135230,20,RL,43,13568,CollgCr,5,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,4,1,990,5,3,0,2,3,3,7,2006,WarrantyDeed,156000,1,0,1,0,0,1,1,close,High,1_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,1,1,11.957611286231675
2619,535426195,20,RL,47,16321,NAmes,5,6,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,4,3,1,1484,3,2,2,1,3,3,12,2006,WarrantyDeed,207500,1,0,1,0,0,1,1,close,High,1_story,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1,12.24288661865289
1796,528458080,60,FV,72,8640,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,3,5,1,896,5,3,0,2,3,3,11,2007,New Home,255000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,0,1,1,0,0,1,1,2,1,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1,12.449018824140563
1598,923225370,180,RM,21,1596,MeadowV,4,6,Gable,CemntBd,CmentBd,3,3,CBlock,4,3,4,5,1,462,3,1,1,1,3,3,7,2008,WarrantyDeed,94900,1,1,1,1,0,0,1,close,Low,Splitlevel,TownHouse,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,11.460578984598019
1965,535453150,20,RL,70,7315,NAmes,5,6,Hip,BrkFace,BrkFace,3,3,CBlock,3,3,1,4,1,1170,3,3,1,1,3,3,3,2007,WarrantyDeed,140000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,11.84939770159144
2651,902134060,70,RM,42,7614,OldTown,3,5,Gable,MetalSd,MetalSd,3,3,BrkTil,3,2,2,1,1,738,4,2,0,1,3,3,3,2006,WarrantyDeed,96900,1,1,1,1,0,0,0,close,High,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,11.481434797878858
