Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Neighborhood,Overall Qual,Overall Cond,Roof Style,Exterior 1st,Exterior 2nd,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin Type 2,Total Bsmt SF,Heating QC,Bedroom AbvGr,Fireplaces,Garage Cars,Garage Qual,Garage Cond,Mo Sold,Yr Sold,Sale Type,SalePrice,Street_isPaved,Lotshape_isRegular,isLandLevel,isLotInside,isLotCorner,isLotCulDSac,isSlopeNormal,proximity_to,Density,House_style,Bldg_type,isgood_overall,house_age,is_remodeled,is_roofGable,has_masonryveneer,hasgood_Exterior,hasgood_Basement,hasBasement,is_fullfurnished,has_gasFurnace,has_centralAir,total_full_baths,total_half_baths,has_1pluskitchen,has_goodkitchen,is_fullyfunctional,has_fireplace,has_detachedGarage,has_Garage,has_goodGarage,has_paveddriveway,has_pool,has_woodDeck,has_Porch,has_miscFeatures,has_goodFence,isNeigh_collgcr_oldtown,is_densityHigh
366,527182110,120,RL,68,5814,StoneBr,8,5,Gable,HdBoard,HdBoard,4,3,CBlock,4,3,3,5,1,1220,4,1,1,2,3,3,8,2009,COD,187500,1,0,1,0,0,1,1,close,Low,1_story,TownHouse,1,Medieval,0,1,0,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0
1462,907255060,20,RL,68,14860,CollgCr,8,5,Hip,VinylSd,VinylSd,4,3,PConc,5,3,4,5,1,1778,5,3,1,3,3,3,6,2008,WarrantyDeed,300000,1,0,1,0,0,1,1,close,High,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,1,1
2541,534250300,60,RL,68,14803,NWAmes,6,5,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,825,4,4,1,2,3,3,6,2006,WarrantyDeed,190000,1,0,1,0,0,1,1,close,MedLow,2&2.5_story,Single,0,Colonial,0,1,1,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0
2088,905480090,50,RL,50,7550,Edwards,4,5,Gambrel,MetalSd,MetalSd,2,2,BrkTil,3,2,1,1,1,951,2,4,0,1,2,3,3,2007,WarrantyDeed,96000,1,1,1,1,0,0,1,close,MedHigh,1.5_story,Single,0,Stone-age,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1
527,528480130,60,FV,65,8125,Somerst,7,5,Gable,CemntBd,CmentBd,4,3,PConc,4,3,1,5,1,1092,5,2,0,2,3,3,10,2009,WarrantyDeed,241000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1
1824,532376090,20,RL,40,13673,Sawyer,5,5,Gable,HdBoard,HdBoard,3,4,CBlock,3,3,1,1,1,1140,3,3,1,1,3,3,3,2007,WarrantyDeed,143900,1,0,1,0,0,1,1,veryClose,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,1
2918,923228180,160,RM,21,1533,MeadowV,4,5,Gable,CemntBd,CmentBd,3,3,CBlock,3,3,1,4,1,546,3,3,0,1,3,3,12,2006,WarrantyDeed,87550,1,1,1,1,0,0,1,close,Low,2&2.5_story,TownHouse,0,Colonial,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
49,528180070,120,RL,61,7658,NridgHt,9,5,Hip,MetalSd,MetalSd,5,3,PConc,5,3,1,5,1,1752,5,2,1,2,3,3,2,2010,WarrantyDeed,319900,1,1,1,1,0,0,1,close,MedHigh,1_story,TownHouse,1,Contemporary,1,0,1,1,1,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
2332,527210050,60,RL,63,12292,StoneBr,9,5,Hip,VinylSd,VinylSd,4,3,PConc,5,4,4,5,1,1094,5,4,1,3,3,3,7,2006,New Home,356383,1,0,0,0,0,1,1,close,Low,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
826,906380100,20,RL,122,11923,CollgCr,9,5,Gable,VinylSd,VinylSd,4,3,PConc,5,3,1,1,1,1800,5,2,0,2,3,3,5,2009,WarrantyDeed,239000,1,0,1,0,1,0,1,close,High,1_story,Single,1,Contemporary,1,1,0,1,1,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,1,1
1108,528365080,60,RL,91,10010,NoRidge,7,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,3,3,5,1080,5,4,1,3,3,3,7,2008,WarrantyDeed,287500,1,1,1,1,0,0,1,close,Low,2&2.5_story,Single,0,Medieval,0,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2041,903475040,50,RM,68,12358,OldTown,5,6,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,4,1,720,3,2,0,2,3,3,5,2007,WarrantyDeed,128500,1,0,1,1,0,0,1,veryClose,High,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1
57,528240130,60,RL,63,8577,Gilbert,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,847,5,3,1,2,3,3,4,2010,WarrantyDeed,185088,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
520,528458060,20,FV,72,8640,Somerst,7,5,Hip,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,1402,5,3,0,2,3,3,5,2009,WarrantyDeed,229800,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,0,Contemporary,1,0,0,1,0,0,0,1,1,2,0,0,1,1,0,0,1,1,1,0,1,1,0,0,0,1
2305,923425030,20,RL,62,10447,Mitchel,5,6,Gable,Plywood,HdBoard,3,3,CBlock,3,3,1,4,1,864,3,3,0,1,3,3,12,2007,WarrantyDeed,124500,1,1,1,1,0,0,1,close,MedLow,1_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0
2533,534201230,20,RL,80,9600,NAmes,5,5,Gable,MetalSd,MetalSd,3,3,CBlock,3,3,1,4,1,1051,4,3,0,2,3,3,7,2006,WarrantyDeed,142000,1,1,1,0,1,0,1,veryClose,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2852,909250200,70,RL,69,4899,SWISU,6,8,Gable,MetalSd,MetalSd,3,3,PConc,3,3,1,3,1,755,5,3,0,1,3,3,6,2006,WarrantyDeed,149000,1,1,0,0,1,0,1,close,Low,2&2.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
1198,534250010,90,RL,87,9246,NWAmes,5,5,Gable,Plywood,Plywood,3,3,CBlock,3,3,1,1,1,1656,3,4,0,2,3,3,11,2008,WarrantyDeed,135000,1,0,1,1,0,0,1,veryClose,MedLow,1_story,Duplex,0,Colonial,0,1,1,1,0,0,0,1,1,2,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0
1681,527452100,120,RL,68,4928,NPkVill,6,5,Gable,Plywood,Plywood,3,3,CBlock,4,3,1,4,1,1078,3,2,1,2,3,3,2,2007,WarrantyDeed,128000,1,0,1,1,0,0,1,close,veryLow,1_story,TownHouse,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0
1773,528366050,20,RL,68,12692,NoRidge,8,5,Hip,BrkFace,BrkFace,4,3,PConc,4,3,1,5,1,3200,5,4,1,2,3,3,5,2007,WarrantyDeed,430000,1,0,1,1,0,0,1,close,Low,1_story,Single,1,Medieval,0,0,0,1,0,0,0,1,1,4,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
1825,532377050,20,RL,84,7476,Sawyer,5,7,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,1040,3,3,0,2,3,3,6,2007,WarrantyDeed,145000,1,1,1,0,1,0,1,close,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,1,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1
2208,909254150,50,RL,53,5362,Crawfor,5,6,Gable,Wd Sdng,Wd Shng,3,3,PConc,3,3,1,1,1,661,5,3,1,2,3,3,11,2007,WarrantyDeed,139000,1,1,1,0,1,0,1,close,MedLow,1.5_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,2,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0
1646,527302020,80,RL,78,12090,NWAmes,6,7,Hip,VinylSd,VinylSd,3,3,CBlock,4,3,1,1,1,585,5,3,1,2,3,3,1,2007,WarrantyDeed,178000,1,1,1,1,0,0,1,close,MedLow,Splitlevel,Single,1,Medieval,1,0,1,1,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0
1060,528118090,60,RL,96,12539,NridgHt,10,5,Hip,CemntBd,CmentBd,5,3,PConc,5,3,4,5,1,1620,5,4,1,4,3,3,6,2008,WarrantyDeed,460000,1,1,1,1,0,0,1,far,MedHigh,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
748,903400220,75,RL,68,11888,BrkSide,6,6,Gable,Wd Sdng,Wd Shng,3,3,BrkTil,3,3,1,1,1,844,4,5,0,2,3,3,7,2009,WarrantyDeed,214500,1,0,0,1,0,0,1,far,MedLow,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,2,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0
2846,909131125,190,RH,68,7082,SWISU,5,8,Gable,VinylSd,VinylSd,3,3,PConc,3,3,2,1,1,686,4,5,0,0,0,0,7,2006,WarrantyDeed,160000,1,1,1,1,0,0,1,close,Low,2&2.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0
493,528292070,60,RL,68,8755,Gilbert,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,4,1,992,5,3,1,2,3,3,6,2009,WarrantyDeed,214000,1,0,1,0,0,0,1,far,MedHigh,2&2.5_story,Single,0,Medieval,0,1,1,1,0,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,0,1,0,1,0,1
694,902103100,50,RM,68,4080,OldTown,6,8,Gable,Wd Sdng,Wd Sdng,3,3,PConc,3,3,1,1,1,901,4,3,0,1,2,2,6,2009,WarrantyDeed,128900,1,1,1,1,0,0,1,close,High,1.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1
2283,923205025,190,RL,68,32463,Mitchel,4,4,Gable,MetalSd,MetalSd,3,4,CBlock,3,3,3,3,1,1249,5,3,1,4,3,3,3,2007,WarrantyDeed,168000,1,1,0,1,0,0,0,close,MedLow,1_story,Single,0,Colonial,0,1,1,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0
1800,528458150,60,FV,112,12217,Somerst,8,5,Hip,WdShing,Wd Shng,4,3,PConc,5,3,3,5,1,955,5,3,1,3,3,3,12,2007,New Home,310013,1,0,1,1,0,0,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
1632,527182040,120,RL,68,3696,StoneBr,8,5,Gable,HdBoard,HdBoard,4,3,CBlock,4,3,1,1,1,1074,5,2,0,2,3,3,10,2007,WarrantyDeed,170000,1,1,1,1,0,0,1,close,Low,1_story,TownHouse,1,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0
2624,535453160,20,RL,70,7560,NAmes,5,5,Gable,BrkFace,Wd Sdng,3,3,CBlock,3,3,1,2,1,1040,3,3,0,1,3,3,7,2006,WarrantyDeed,133700,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1,1,0,1,0,1
2197,909250150,70,RL,55,10592,Crawfor,6,7,Hip,Wd Sdng,Wd Sdng,3,4,PConc,3,2,1,1,1,602,3,3,2,1,3,3,8,2007,WarrantyDeed,165000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,1,Stone-age,0,0,0,1,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0
1045,527451400,160,RM,21,1680,BrDale,6,3,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,483,3,2,0,1,3,3,8,2008,WarrantyDeed,89500,1,1,1,1,0,0,1,close,Low,2&2.5_story,TownHouse,0,Colonial,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
2549,534427090,190,RL,75,10382,NAmes,6,5,Hip,HdBoard,HdBoard,3,2,CBlock,3,3,4,4,1,588,3,2,0,1,3,3,3,2006,Contract,140000,1,1,1,1,0,0,1,close,High,Splitlevel,Single,0,Colonial,0,0,1,0,1,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
2829,908188110,160,RM,24,2522,Edwards,7,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,1,1,970,5,3,0,2,3,3,5,2006,WarrantyDeed,134000,1,1,1,1,0,0,1,close,MedHigh,2&2.5_story,TownHouse,0,Contemporary,1,1,1,1,0,0,0,1,1,2,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1
2480,531451290,60,RL,70,9370,SawyerW,6,5,Gable,HdBoard,HdBoard,4,3,PConc,4,3,1,4,1,836,5,3,0,2,3,3,10,2006,WarrantyDeed,248500,1,0,1,1,0,0,1,close,MedLow,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,3,1,0,1,1,0,0,1,1,1,0,1,1,1,0,0,0
2724,905200490,80,RL,68,10246,Sawyer,4,9,Gable,VinylSd,VinylSd,3,4,CBlock,3,4,3,5,1,648,5,0,0,1,3,3,5,2006,WarrantyDeed,145000,1,0,1,0,0,1,1,close,MedHigh,Splitlevel,Single,1,Colonial,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1
2352,527356060,60,RL,85,11475,NWAmes,6,6,Gable,VinylSd,VinylSd,3,3,CBlock,4,3,1,4,1,713,3,3,1,2,3,3,2,2006,WarrantyDeed,179900,1,1,1,1,0,0,1,veryClose,MedLow,2&2.5_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,3,1,0,0,1,1,0,1,1,1,0,1,1,0,0,0,0
1783,528431110,20,RL,75,9986,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,5,3,3,1,1,1795,5,2,1,3,3,3,2,2007,New Home,147000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
338,923426070,60,RL,63,10475,Mitchel,5,5,Gable,HdBoard,HdBoard,3,3,PConc,4,3,1,4,1,624,4,3,0,2,3,3,3,2010,WarrantyDeed,136000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0
196,903227020,50,RM,50,6000,BrkSide,6,6,Gable,MetalSd,MetalSd,3,4,CBlock,3,3,1,2,1,572,5,3,2,2,3,3,3,2010,WarrantyDeed,128000,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,2,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0
762,904100190,20,RL,50,4280,Sawyer,4,9,Gable,MetalSd,MetalSd,3,4,CBlock,2,3,1,1,1,560,5,2,0,1,3,3,9,2009,WarrantyDeed,88750,1,0,1,1,0,0,1,close,MedHigh,1_story,Single,1,Stone-age,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1
151,535302200,20,RL,119,10895,NAmes,5,6,Gable,MetalSd,MetalSd,3,4,CBlock,3,3,1,4,1,972,3,3,0,1,3,3,6,2010,WarrantyDeed,122500,1,1,1,0,1,0,1,close,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,1
158,535353190,50,RL,78,17503,NAmes,6,5,Gable,VinylSd,VinylSd,3,3,CBlock,3,3,1,1,1,912,3,3,1,1,3,3,1,2010,WarrantyDeed,97500,1,1,1,1,0,0,1,veryClose,High,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
2572,535151080,20,RL,109,9723,NAmes,6,7,Hip,MetalSd,MetalSd,3,3,CBlock,3,3,1,1,1,1008,3,2,0,2,3,3,10,2006,WarrantyDeed,135000,1,0,1,0,1,0,1,close,High,1_story,Single,1,Colonial,0,0,1,1,0,0,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1
1686,528102090,20,RL,90,11694,NridgHt,9,5,Hip,CemntBd,CmentBd,5,3,PConc,5,3,3,5,1,1822,5,3,1,3,3,3,7,2007,New Home,314813,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Contemporary,1,0,1,1,1,0,0,1,1,2,0,0,1,1,1,0,1,1,1,0,0,1,0,0,0,1
943,911103050,50,C (all),105,8470,IDOTRR,3,2,Hip,Plywood,Plywood,2,2,CBlock,3,2,1,1,1,1013,3,2,0,0,0,0,10,2009,Contract,85000,1,0,1,0,1,0,1,veryClose,MedLow,1.5_story,Single,0,Stone-age,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
735,903226170,50,RM,50,6000,BrkSide,6,9,Gable,MetalSd,MetalSd,4,3,BrkTil,3,3,1,1,1,698,3,2,0,2,3,3,7,2009,WarrantyDeed,134900,1,1,1,1,0,0,1,close,MedLow,1.5_story,Single,1,Stone-age,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0
2741,905451410,20,RL,70,10519,Edwards,5,8,Hip,MetalSd,MetalSd,3,3,CBlock,3,3,2,1,1,1057,4,3,0,1,3,3,3,2006,WarrantyDeed,137000,1,1,1,1,0,0,1,close,MedHigh,1_story,Single,1,Colonial,0,0,1,1,0,0,0,1,1,1,1,0,1,1,0,0,1,1,1,0,0,0,0,0,1,1
1106,528363110,20,RL,91,10437,NoRidge,8,6,Hip,MetalSd,MetalSd,4,4,PConc,4,3,4,5,1,2109,5,2,1,3,3,3,8,2008,WarrantyDeed,350000,1,0,1,1,0,0,1,close,Low,1_story,Single,1,Medieval,0,0,1,1,1,0,0,1,1,3,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,0
2375,527452290,20,RL,65,7514,NAmes,5,7,Hip,MetalSd,MetalSd,3,3,CBlock,3,3,2,4,4,943,3,3,1,1,3,3,9,2006,WarrantyDeed,145000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
1701,528118040,60,RL,118,13654,NridgHt,9,5,Gable,MetalSd,MetalSd,4,3,PConc,5,3,4,1,1,1704,5,4,1,3,3,3,5,2007,WarrantyDeed,418000,1,0,1,0,0,1,1,close,MedHigh,2&2.5_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
2657,902207110,30,RM,48,5747,OldTown,3,4,Gable,Wd Sdng,Wd Sdng,3,3,PConc,3,3,1,1,1,798,4,2,0,1,3,2,6,2006,WarrantyDeed,64000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,1
907,909129100,50,RH,55,4500,SWISU,5,5,Gable,VinylSd,Stucco,3,3,BrkTil,3,3,1,4,1,793,5,3,0,1,3,3,7,2009,WarrantyDeed,159434,1,0,0,1,0,0,1,close,Low,1.5_story,Single,0,Stone-age,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0
1777,528427100,20,RL,91,11830,Somerst,8,5,Gable,VinylSd,VinylSd,4,3,PConc,4,3,1,5,1,1542,5,3,1,3,3,3,7,2007,New Home,260261,1,1,1,1,0,0,1,veryClose,MedHigh,1_story,Single,1,Contemporary,1,1,1,1,0,0,0,1,1,3,0,0,1,1,1,0,1,1,1,0,1,1,0,0,0,1
164,535454070,50,RL,71,8520,NAmes,5,4,Gable,BrkFace,Wd Sdng,3,2,CBlock,3,3,1,4,1,910,2,4,0,2,3,3,6,2010,WarrantyDeed,166000,1,1,1,0,1,0,1,veryClose,High,1.5_story,Single,0,Colonial,0,1,0,0,0,0,0,1,1,2,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1
1973,535478040,85,RL,66,6760,NAmes,5,5,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,3,4,1,896,3,3,1,1,3,3,10,2007,WarrantyDeed,130000,1,1,1,1,0,0,1,close,High,Splitlevel,Single,0,Colonial,0,1,0,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,1,0,0,0,1
2857,909256020,50,RL,51,6191,SWISU,5,4,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,2,2,1,2,1,824,3,4,0,1,3,3,11,2006,WarrantyDeed,112000,1,1,1,0,1,0,1,close,Low,1.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0
1208,534400030,20,RL,80,8700,NAmes,5,6,Hip,MetalSd,MetalSd,3,4,CBlock,3,3,2,4,1,1120,4,3,0,2,3,3,12,2008,WarrantyDeed,155000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,1,1,0,0,0,1,1,3,0,0,0,1,0,0,1,1,1,0,1,1,0,0,0,1
319,916386090,60,RL,92,12003,Timber,8,5,Gable,VinylSd,VinylSd,4,3,PConc,5,3,1,1,1,774,5,4,1,3,3,3,5,2010,New Home,269500,1,1,1,0,1,0,1,close,Low,2&2.5_story,Single,1,Contemporary,1,1,1,1,1,0,0,1,1,2,1,0,1,1,1,0,1,1,1,0,0,1,0,0,0,0
2567,535103070,80,RL,68,12700,NAmes,6,5,Gable,HdBoard,HdBoard,3,3,CBlock,3,3,1,4,1,1246,3,3,2,2,3,3,11,2006,WarrantyDeed,172000,1,0,1,1,0,0,1,close,High,Splitlevel,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
2222,909425270,70,RL,75,13125,Crawfor,7,6,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,3,1,800,3,3,2,1,3,3,7,2007,WarrantyDeed,219500,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,1,Stone-age,0,1,0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0
2493,532376250,20,RL,68,8638,Sawyer,5,6,Gable,HdBoard,HdBoard,3,3,PConc,3,3,1,4,1,925,4,2,0,2,3,3,10,2006,WarrantyDeed,133500,1,0,1,1,0,0,1,veryClose,MedHigh,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1
1757,528280150,80,RL,76,9967,Gilbert,7,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,1,1,384,5,3,1,2,3,3,12,2007,WarrantyDeed,170000,1,0,1,1,0,0,1,close,MedHigh,Splitlevel,Single,0,Contemporary,1,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
184,902305110,70,RM,60,9600,OldTown,8,9,Gable,Wd Sdng,Wd Sdng,4,4,BrkTil,3,3,1,1,1,930,3,3,0,1,3,3,4,2010,WarrantyDeed,150000,1,1,1,0,1,0,1,close,High,2&2.5_story,Single,1,Stone-age,1,1,0,1,0,0,0,0,0,2,0,0,1,1,0,1,1,1,1,0,1,1,0,0,1,1
1248,535302140,20,RL,68,12774,NAmes,5,5,Hip,MetalSd,MetalSd,3,3,PConc,3,3,1,3,2,984,3,2,0,2,3,3,7,2008,WarrantyDeed,130000,1,1,1,1,0,0,0,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1
2574,535152070,80,RL,70,8163,NAmes,5,6,Gable,HdBoard,HdBoard,3,4,CBlock,3,3,3,4,3,1144,3,3,1,1,3,3,3,2006,WarrantyDeed,143000,1,1,1,1,0,0,1,close,High,Splitlevel,Single,0,Colonial,0,1,1,1,1,0,0,1,1,2,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
1215,534403260,20,RL,90,9900,NAmes,5,5,Gable,Plywood,Plywood,3,4,CBlock,3,3,1,1,1,1114,3,3,0,2,3,3,5,2008,COD,140000,1,1,1,0,1,0,1,close,High,1_story,Single,0,Colonial,0,1,0,1,0,0,0,1,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1
1614,526355170,20,RL,95,13651,NAmes,7,6,Gable,Plywood,Plywood,3,4,CBlock,4,3,4,4,1,2223,5,3,2,2,3,3,2,2007,WarrantyDeed,244000,1,0,1,1,0,0,1,close,High,1_story,Single,1,Colonial,0,1,1,1,1,0,0,1,1,3,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1
2039,903458020,75,RM,60,7200,IDOTRR,5,7,Gable,MetalSd,MetalSd,3,3,BrkTil,3,2,1,1,1,530,3,3,0,1,3,3,3,2007,WarrantyDeed,101000,1,1,1,1,0,0,1,close,MedLow,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0
2669,902406030,20,RM,65,9750,OldTown,5,5,Hip,HdBoard,HdBoard,3,3,CBlock,3,3,1,1,1,960,5,3,0,2,3,3,7,2006,WarrantyDeed,125000,1,1,1,1,0,0,1,close,High,1_story,Single,0,Colonial,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1
1005,527162180,60,RL,73,11184,Gilbert,6,5,Gable,VinylSd,VinylSd,3,3,PConc,4,3,1,1,1,932,4,3,1,2,3,3,4,2008,WarrantyDeed,183000,1,0,1,0,1,0,1,close,MedHigh,2&2.5_story,Single,0,Medieval,0,1,0,1,0,0,0,1,1,2,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1
753,903430060,75,RM,92,5520,OldTown,6,6,Gable,Wd Sdng,Wd Sdng,3,3,CBlock,3,3,1,1,1,755,5,5,0,0,0,0,7,2009,WarrantyDeed,104000,1,1,1,0,1,0,1,close,High,2&2.5_story,Single,0,Stone-age,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1
